employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
12297,Operations,region_19,Bachelor's,m,other,1,35,4,7,0,0,60,0
18974,Procurement,region_2,Bachelor's,m,sourcing,2,34,3,4,0,0,66,0
30368,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,32,3,5,0,0,51,0
29790,Operations,region_15,Bachelor's,m,sourcing,1,43,3,3,0,0,56,0
63853,Sales & Marketing,region_34,Bachelor's,m,other,1,29,3,2,0,0,52,0
65924,Procurement,region_23,Master's & above,m,sourcing,2,36,1,9,0,0,69,0
46197,Operations,region_31,Bachelor's,m,other,1,32,2,3,0,0,61,0
18446,Procurement,region_22,Master's & above,f,other,2,34,3,9,0,0,67,0
51624,Operations,region_21,Bachelor's,m,sourcing,1,31,4,5,0,0,59,0
37234,Operations,region_1,Master's & above,m,other,1,33,2,6,0,0,62,0
20897,Sales & Marketing,region_4,Master's & above,m,sourcing,1,44,5,8,1,0,49,0
50722,Sales & Marketing,region_6,Bachelor's,f,other,1,29,5,5,0,0,51,0
41194,Operations,region_10,Master's & above,m,other,1,31,5,6,1,0,57,0
17372,Sales & Marketing,region_20,Master's & above,m,other,1,30,,1,0,0,46,0
6543,Procurement,region_10,Master's & above,f,other,1,30,3,8,0,0,69,0
84,Technology,region_23,Bachelor's,f,sourcing,1,31,3,4,0,0,76,0
22137,Operations,region_7,Master's & above,m,other,1,39,5,14,1,0,56,0
5487,Analytics,region_11,Master's & above,m,sourcing,2,39,4,8,0,0,88,0
12034,R&D,region_25,Bachelor's,m,sourcing,1,32,3,7,0,0,83,0
66558,Sales & Marketing,region_2,Master's & above,m,other,1,50,5,5,1,0,53,0
30140,Analytics,region_28,Bachelor's,m,other,1,34,3,7,1,0,80,1
68560,Operations,region_2,Bachelor's,f,other,1,39,3,5,0,0,54,0
14995,Analytics,region_2,Bachelor's,m,other,1,54,3,16,0,0,82,0
6475,Procurement,region_22,Bachelor's,f,sourcing,2,27,2,3,1,0,67,0
72180,Legal,region_22,Bachelor's,f,other,1,33,4,8,1,0,59,0
55576,Operations,region_4,Master's & above,m,other,1,46,3,7,0,0,61,0
18720,Technology,region_7,Bachelor's,f,sourcing,2,36,4,9,0,0,86,0
11567,Sales & Marketing,region_26,,m,other,1,31,1,4,0,0,48,0
27107,HR,region_2,Master's & above,m,sourcing,1,48,1,15,0,0,49,0
53874,Finance,region_22,Bachelor's,m,sourcing,2,26,4,2,1,0,57,0
68862,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,30,3,2,0,0,47,0
28244,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,1,4,0,0,49,0
33291,Technology,region_4,Bachelor's,m,sourcing,1,40,4,8,1,0,82,0
44971,Sales & Marketing,region_16,,m,other,1,37,3,4,0,0,47,0
39809,R&D,region_4,Master's & above,m,sourcing,1,39,4,9,1,0,87,0
11214,Analytics,region_2,Bachelor's,m,other,2,35,3,7,0,0,84,0
69098,HR,region_7,Master's & above,m,other,1,32,3,5,0,0,53,0
59449,Analytics,region_22,Bachelor's,f,other,1,30,5,7,1,0,81,0
63896,Analytics,region_4,Bachelor's,m,other,1,47,5,16,1,0,81,0
51858,Technology,region_14,Bachelor's,m,other,1,25,3,2,0,0,80,0
41757,Operations,region_32,Bachelor's,f,other,1,40,5,3,0,0,64,0
38668,Sales & Marketing,region_22,Bachelor's,f,other,1,26,,1,0,0,51,0
2481,Procurement,region_2,Bachelor's,f,other,1,32,4,3,1,0,70,0
7733,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,30,1,2,0,0,53,0
23136,Operations,region_27,Master's & above,m,other,1,46,5,14,0,0,58,0
72338,Sales & Marketing,region_26,Bachelor's,f,other,1,26,5,3,0,0,49,0
29682,Operations,region_7,Below Secondary,m,other,1,25,3,2,1,0,61,0
16620,Operations,region_27,Bachelor's,m,sourcing,1,28,2,3,0,0,62,0
34392,R&D,region_26,Bachelor's,m,sourcing,2,40,3,2,1,1,84,1
10897,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,26,4,3,1,0,47,0
66827,Operations,region_2,,f,sourcing,1,36,4,2,0,0,60,0
25558,Operations,region_22,Bachelor's,f,sourcing,1,37,4,8,0,0,61,0
46304,Procurement,region_13,Master's & above,m,sourcing,1,35,4,6,0,0,74,0
1050,Technology,region_24,Bachelor's,m,other,1,30,2,7,0,0,81,0
7654,Finance,region_15,Bachelor's,m,sourcing,1,34,3,3,0,0,60,0
7740,R&D,region_2,Bachelor's,m,sourcing,2,33,1,4,0,0,86,0
3809,Technology,region_3,Bachelor's,m,sourcing,1,26,,1,1,0,81,0
14011,Procurement,region_26,Bachelor's,m,other,1,32,3,5,0,0,68,0
33004,Technology,region_7,Bachelor's,f,referred,1,30,5,6,1,0,79,0
13086,Sales & Marketing,region_7,Bachelor's,m,other,1,32,3,4,0,0,65,1
40110,Analytics,region_7,Master's & above,m,other,1,37,1,10,0,0,84,0
35067,Technology,region_2,Below Secondary,m,sourcing,1,30,3,2,0,0,81,0
37284,Operations,region_7,Master's & above,m,other,1,41,2,5,1,0,58,0
9165,Analytics,region_7,Master's & above,m,sourcing,1,35,4,5,0,0,86,0
47776,Procurement,region_7,Bachelor's,f,other,2,31,3,6,0,0,73,0
15706,Technology,region_24,Bachelor's,m,other,1,45,1,15,0,0,75,0
19768,Technology,region_26,Bachelor's,m,sourcing,1,32,3,2,0,0,80,0
9852,Sales & Marketing,region_26,,m,other,1,36,1,7,0,0,46,0
14727,Operations,region_15,Bachelor's,f,sourcing,1,43,4,7,1,0,53,0
55106,Operations,region_13,Bachelor's,f,sourcing,1,30,1,5,1,1,59,0
60464,Sales & Marketing,region_19,Master's & above,m,other,1,42,1,5,0,0,51,0
33520,HR,region_11,Bachelor's,m,sourcing,1,28,5,4,1,0,52,0
47817,Analytics,region_26,Bachelor's,m,other,1,26,4,3,0,0,84,0
19049,Operations,region_22,Master's & above,m,other,1,48,2,17,0,0,56,0
51802,Technology,region_10,Master's & above,m,sourcing,1,37,4,5,0,0,78,0
71140,Finance,region_4,Master's & above,m,other,1,34,1,3,0,0,59,0
21975,Procurement,region_2,Master's & above,f,sourcing,1,30,5,6,1,0,72,0
36035,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,27,1,4,0,0,47,0
67964,Procurement,region_7,Bachelor's,m,other,1,36,3,4,1,0,72,1
25767,Sales & Marketing,region_20,Master's & above,m,sourcing,1,44,5,4,0,0,50,0
68211,Operations,region_31,Bachelor's,m,other,1,30,5,4,1,0,57,0
29839,Sales & Marketing,region_13,Bachelor's,m,other,1,54,5,11,1,0,45,1
64081,Analytics,region_31,Bachelor's,m,other,2,35,3,2,0,0,83,0
71863,Finance,region_26,Bachelor's,m,sourcing,1,30,3,6,0,0,64,0
65698,Sales & Marketing,region_13,Bachelor's,f,sourcing,1,29,4,5,0,0,51,0
17408,Operations,region_2,Bachelor's,f,sourcing,1,36,4,2,1,0,59,0
7147,Procurement,region_8,Master's & above,m,sourcing,1,36,4,10,0,0,72,0
8674,Operations,region_7,Bachelor's,f,other,2,42,3,6,1,0,61,0
14767,Procurement,region_2,Bachelor's,f,sourcing,2,29,5,4,1,0,69,0
72794,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,34,3,3,0,0,46,0
58326,HR,region_22,Master's & above,f,sourcing,1,35,5,6,0,0,44,0
21213,Procurement,region_13,Bachelor's,m,other,1,28,,1,1,0,68,0
25635,Operations,region_13,Master's & above,f,other,1,49,5,9,1,0,56,0
30697,Operations,region_15,Bachelor's,f,other,1,27,5,4,1,0,59,0
62879,Procurement,region_19,Bachelor's,m,other,1,37,5,9,1,0,74,0
72585,Sales & Marketing,region_7,Bachelor's,f,other,1,30,3,6,0,0,54,0
4882,HR,region_2,Master's & above,m,sourcing,1,60,5,13,1,0,50,0
39100,Sales & Marketing,region_7,Bachelor's,f,other,3,32,1,6,0,0,48,0
76419,Sales & Marketing,region_7,Master's & above,f,sourcing,1,42,4,4,1,0,48,0
59575,Sales & Marketing,region_2,Master's & above,m,sourcing,1,39,5,2,0,0,47,0
49884,Procurement,region_2,Bachelor's,f,other,2,28,1,1,0,0,64,0
49318,Procurement,region_2,Bachelor's,f,sourcing,1,34,4,7,1,0,73,0
61950,Sales & Marketing,region_26,Bachelor's,m,other,1,51,3,19,0,0,43,0
23411,Operations,region_22,Master's & above,m,other,1,40,3,6,0,0,58,0
45967,Procurement,region_8,Bachelor's,m,other,1,29,5,4,0,0,71,0
74033,Sales & Marketing,region_27,Bachelor's,m,other,1,33,3,8,1,0,57,0
45193,Technology,region_26,Master's & above,m,sourcing,1,44,1,15,0,0,86,0
39147,Sales & Marketing,region_16,,m,sourcing,2,23,,1,0,0,50,0
36155,Sales & Marketing,region_34,Bachelor's,m,other,2,31,1,4,0,0,53,0
52679,Operations,region_7,Master's & above,m,sourcing,1,46,3,19,0,0,59,0
8073,Sales & Marketing,region_22,Bachelor's,m,other,1,36,4,5,1,0,50,0
71,Analytics,region_2,Bachelor's,m,sourcing,1,36,4,6,0,0,88,0
98,Technology,region_22,Master's & above,m,other,1,53,1,11,0,0,80,0
50741,Procurement,region_7,Below Secondary,m,other,3,25,5,2,1,0,70,0
72214,Sales & Marketing,region_25,Bachelor's,m,other,1,27,2,3,0,0,53,0
43922,Analytics,region_31,Master's & above,m,other,1,37,5,3,1,0,86,0
59686,Procurement,region_31,Bachelor's,f,other,2,26,3,3,0,0,70,0
59169,Procurement,region_2,Bachelor's,m,sourcing,1,34,3,2,0,0,70,0
30787,Technology,region_22,Bachelor's,f,other,1,26,5,3,1,0,80,1
71475,Analytics,region_11,Bachelor's,m,sourcing,2,28,4,5,0,0,83,0
45936,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,42,1,2,0,0,51,0
8711,Procurement,region_17,Bachelor's,f,other,1,26,5,4,0,0,86,1
32140,Sales & Marketing,region_3,Bachelor's,m,other,1,34,4,9,1,0,46,1
19485,Analytics,region_32,Bachelor's,m,other,1,35,1,4,0,0,85,0
36508,Sales & Marketing,region_28,Bachelor's,m,other,2,28,3,5,0,0,47,0
63123,Operations,region_15,Bachelor's,m,sourcing,1,36,5,3,0,0,54,0
12912,Sales & Marketing,region_19,Bachelor's,m,other,1,28,3,4,0,0,45,0
33534,Sales & Marketing,region_25,Bachelor's,m,other,1,27,3,4,1,0,50,0
43337,Operations,region_13,Bachelor's,m,sourcing,1,38,2,10,0,0,61,0
16573,Procurement,region_4,Master's & above,m,sourcing,1,43,4,4,0,0,66,0
50260,Operations,region_19,Master's & above,m,other,1,38,4,3,1,0,56,0
67503,Procurement,region_27,Bachelor's,m,sourcing,1,26,4,2,0,0,68,0
53736,Procurement,region_17,Bachelor's,f,sourcing,1,31,4,8,0,0,71,0
23784,Analytics,region_28,Bachelor's,m,sourcing,1,29,5,6,0,0,82,0
33778,Procurement,region_7,Bachelor's,m,other,1,30,3,6,0,0,76,0
62623,Procurement,region_4,Master's & above,m,sourcing,1,35,3,6,0,0,72,0
3241,Sales & Marketing,region_16,Bachelor's,m,other,1,42,2,14,0,0,48,0
77885,Technology,region_2,Master's & above,f,other,1,46,1,21,0,0,81,0
60032,Sales & Marketing,region_2,Master's & above,f,sourcing,1,49,3,15,0,0,52,0
55196,Analytics,region_30,Bachelor's,m,sourcing,1,28,3,4,0,0,86,0
26472,Technology,region_7,Master's & above,f,other,1,32,3,6,1,0,79,0
17005,HR,region_2,Master's & above,m,sourcing,1,31,4,6,0,0,46,0
63920,Operations,region_2,Master's & above,f,other,1,48,3,15,1,0,60,0
75311,Operations,region_14,Bachelor's,f,other,1,38,3,3,0,0,60,0
44384,Technology,region_10,Bachelor's,f,other,1,30,1,3,0,0,80,0
9419,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,3,4,0,0,50,0
33307,Analytics,region_31,Bachelor's,m,sourcing,2,29,3,2,0,0,86,0
33157,Procurement,region_13,Master's & above,f,sourcing,1,34,3,4,0,0,66,0
41450,Technology,region_25,Bachelor's,m,other,3,31,5,8,1,0,77,0
1234,Technology,region_2,Below Secondary,m,other,3,23,,1,0,0,82,1
2484,Analytics,region_11,Bachelor's,m,other,1,28,4,5,1,0,82,0
865,Sales & Marketing,region_22,Bachelor's,m,other,1,39,5,11,0,0,49,0
19502,Sales & Marketing,region_9,Bachelor's,m,other,1,28,3,2,0,0,51,0
43171,Analytics,region_16,Bachelor's,m,sourcing,1,38,1,8,0,0,86,0
72732,R&D,region_29,Master's & above,m,sourcing,1,28,4,2,0,0,91,0
12758,Technology,region_31,Bachelor's,m,other,2,31,3,3,0,0,79,0
35212,Technology,region_33,Bachelor's,m,other,1,29,3,3,0,0,78,0
1930,Procurement,region_2,Bachelor's,m,other,2,36,3,9,0,0,67,0
8665,Operations,region_16,Bachelor's,m,other,1,35,5,3,1,0,59,0
60500,Operations,region_30,Bachelor's,f,sourcing,2,32,3,6,0,0,62,0
65621,Technology,region_2,Bachelor's,m,other,1,30,5,6,0,1,86,1
74391,Sales & Marketing,region_22,,m,sourcing,2,28,3,5,0,0,52,0
63636,Sales & Marketing,region_2,Bachelor's,m,other,1,36,4,8,1,0,51,1
6583,Sales & Marketing,region_29,Bachelor's,m,other,2,29,4,2,0,0,46,0
67600,Technology,region_27,Bachelor's,f,sourcing,1,28,4,2,1,0,78,1
7370,Sales & Marketing,region_21,Bachelor's,m,other,1,48,3,4,1,0,51,1
54219,Sales & Marketing,region_1,Master's & above,m,sourcing,1,31,3,5,1,0,46,0
51591,Procurement,region_31,Bachelor's,m,sourcing,1,43,5,11,0,0,70,0
68732,Procurement,region_2,Master's & above,f,sourcing,1,55,1,5,1,0,70,0
67661,Analytics,region_6,Bachelor's,m,other,1,34,3,6,0,0,85,0
59045,Sales & Marketing,region_3,Bachelor's,m,other,2,42,4,17,0,0,51,0
17771,Procurement,region_26,Bachelor's,f,sourcing,1,39,3,2,1,0,69,0
52326,Sales & Marketing,region_20,Master's & above,m,other,1,44,3,7,1,0,52,0
65036,HR,region_25,Bachelor's,m,other,1,33,4,5,0,0,49,0
21317,Sales & Marketing,region_3,Bachelor's,m,other,1,26,5,2,1,0,48,0
67019,Operations,region_2,Bachelor's,f,referred,2,32,5,6,1,0,61,0
10084,Sales & Marketing,region_20,Bachelor's,m,other,1,33,4,6,1,1,52,0
23316,Operations,region_13,Bachelor's,f,sourcing,1,33,3,7,0,0,57,0
3101,Analytics,region_11,Bachelor's,m,other,2,30,3,4,0,0,86,0
5995,Analytics,region_2,Bachelor's,m,other,1,37,1,10,0,0,88,0
1515,Analytics,region_22,Bachelor's,m,other,1,35,4,7,0,0,82,0
50891,Analytics,region_22,Bachelor's,m,sourcing,1,34,1,5,0,0,86,0
13252,Operations,region_4,Bachelor's,m,sourcing,1,44,5,5,1,0,63,0
19715,Sales & Marketing,region_7,Master's & above,m,other,1,38,3,8,1,0,48,0
29304,Sales & Marketing,region_28,Bachelor's,m,other,2,26,1,2,0,0,45,0
5714,Sales & Marketing,region_13,Bachelor's,m,other,2,32,2,3,0,0,50,0
8330,Procurement,region_26,Bachelor's,m,other,2,37,3,4,0,0,69,0
66755,R&D,region_11,Bachelor's,m,other,1,32,3,6,0,0,81,0
74058,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,40,4,12,0,0,48,0
6367,Sales & Marketing,region_2,Bachelor's,m,other,1,28,2,6,0,0,51,0
63718,Sales & Marketing,region_2,Master's & above,m,other,1,43,5,5,1,0,52,0
36248,Technology,region_33,Bachelor's,m,sourcing,1,32,1,3,0,0,83,0
48935,Sales & Marketing,region_22,Bachelor's,f,other,1,28,,1,0,0,46,0
28700,Analytics,region_29,Bachelor's,m,other,1,34,1,8,0,0,84,0
72832,HR,region_3,Master's & above,m,other,1,32,5,7,0,0,47,0
34583,Operations,region_2,,f,sourcing,1,47,3,8,0,0,57,0
60218,Finance,region_7,Bachelor's,m,other,1,29,3,4,1,0,56,0
10027,Operations,region_7,Bachelor's,f,sourcing,1,32,4,5,1,0,99,1
67918,Operations,region_26,Bachelor's,m,sourcing,1,31,4,9,0,0,54,0
9306,Sales & Marketing,region_2,Bachelor's,m,other,1,34,5,6,0,0,51,0
42728,Operations,region_4,Master's & above,m,other,1,47,3,5,0,0,61,0
49361,Finance,region_31,Bachelor's,m,other,1,38,3,3,1,0,58,0
45450,Procurement,region_2,Bachelor's,m,other,1,34,2,8,0,0,68,0
35756,Legal,region_22,Master's & above,m,other,1,58,3,10,0,0,57,0
64871,Sales & Marketing,region_31,Master's & above,m,sourcing,2,46,3,7,1,1,48,0
39223,Operations,region_2,Below Secondary,m,other,1,23,,1,0,0,62,0
31334,Operations,region_7,Bachelor's,m,other,2,28,2,2,1,0,60,0
22127,Finance,region_15,Bachelor's,m,other,1,32,5,2,1,0,60,0
68969,Sales & Marketing,region_2,Master's & above,m,referred,1,32,5,4,1,0,51,0
10969,Analytics,region_32,Bachelor's,f,other,1,32,2,5,0,0,82,0
1646,Technology,region_7,Bachelor's,m,other,1,36,2,3,0,0,79,0
57075,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,31,5,4,0,0,47,0
23259,Technology,region_2,Bachelor's,f,sourcing,1,24,4,2,1,0,84,1
44911,Sales & Marketing,region_26,Master's & above,m,other,2,43,3,17,0,0,50,0
32182,Sales & Marketing,region_2,,f,other,2,25,3,2,0,0,49,0
39884,Operations,region_31,Bachelor's,f,other,1,33,3,7,0,0,55,0
23216,Procurement,region_13,Master's & above,f,other,1,34,5,7,1,0,74,1
42612,HR,region_7,Bachelor's,f,other,1,25,,1,1,0,50,0
64544,Technology,region_2,,m,sourcing,1,26,3,3,0,0,80,0
68179,Analytics,region_2,Bachelor's,m,other,1,48,5,5,0,0,83,0
46119,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,27,,1,1,0,46,0
36336,Sales & Marketing,region_26,Bachelor's,m,other,1,37,5,11,0,0,50,0
44757,HR,region_26,Bachelor's,f,other,1,31,3,5,1,0,46,1
22706,Procurement,region_2,Master's & above,m,other,3,40,3,2,1,0,70,0
9667,Technology,region_2,Bachelor's,m,other,1,30,1,7,0,0,79,0
13121,Sales & Marketing,region_9,Bachelor's,m,other,1,20,2,2,1,0,48,0
61449,Technology,region_22,Master's & above,m,other,4,38,3,8,0,0,76,0
20684,Operations,region_22,Bachelor's,f,other,1,39,4,10,0,0,60,0
31231,Operations,region_11,Bachelor's,m,other,1,31,5,6,1,0,63,0
68303,Analytics,region_26,Bachelor's,m,sourcing,2,24,4,2,0,0,83,0
10416,Sales & Marketing,region_2,Master's & above,f,sourcing,1,36,4,3,0,0,49,0
67030,Legal,region_24,Bachelor's,m,sourcing,1,32,1,6,0,0,62,0
42195,Sales & Marketing,region_7,Bachelor's,f,other,1,38,5,4,0,0,55,0
75285,Analytics,region_2,Bachelor's,m,sourcing,1,41,3,13,1,0,82,0
23430,Sales & Marketing,region_7,Bachelor's,m,other,1,39,4,9,0,0,47,0
64710,Operations,region_2,Master's & above,f,other,3,36,5,4,1,0,59,0
51287,Sales & Marketing,region_13,Master's & above,f,sourcing,1,31,3,8,0,0,48,0
59585,Procurement,region_2,Bachelor's,f,other,2,36,3,3,0,0,73,0
44772,Operations,region_11,Master's & above,m,sourcing,1,33,3,10,1,0,58,0
38393,Procurement,region_2,Bachelor's,f,sourcing,1,39,4,9,0,0,74,0
22163,Procurement,region_29,Bachelor's,m,sourcing,1,31,1,3,0,0,70,0
19208,Sales & Marketing,region_7,Bachelor's,m,other,1,41,5,8,0,0,49,0
33956,Sales & Marketing,region_2,Bachelor's,f,other,1,30,4,4,0,0,47,0
37026,Operations,region_32,Bachelor's,m,other,1,35,3,10,0,0,60,0
56313,Analytics,region_22,,f,other,1,28,4,2,1,0,83,0
51689,Sales & Marketing,region_30,Bachelor's,f,sourcing,1,33,,1,0,0,49,0
31434,Analytics,region_22,Bachelor's,m,sourcing,4,25,4,3,0,0,87,0
13597,Analytics,region_2,Bachelor's,m,other,1,51,3,9,0,0,81,0
14658,HR,region_32,Bachelor's,m,sourcing,1,32,3,9,0,0,48,0
64360,Analytics,region_27,Bachelor's,m,other,1,29,3,5,0,0,81,0
55770,Sales & Marketing,region_23,Master's & above,m,sourcing,1,38,1,12,0,0,53,0
17455,Finance,region_26,Master's & above,m,sourcing,1,35,3,3,0,0,61,0
12847,Technology,region_22,Bachelor's,m,other,1,37,3,7,0,0,77,0
73283,Analytics,region_22,,m,other,1,25,,1,0,0,87,0
11194,Procurement,region_15,Master's & above,m,sourcing,2,36,5,9,1,0,64,0
34964,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,36,3,8,0,0,48,0
62239,HR,region_22,Bachelor's,m,other,1,30,4,5,0,0,53,0
4985,Operations,region_7,Master's & above,m,sourcing,1,51,3,17,0,0,59,0
60766,Finance,region_32,Bachelor's,m,other,1,28,3,2,0,0,56,0
59711,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27,1,3,0,0,48,0
57794,R&D,region_22,Bachelor's,m,other,2,25,4,3,0,0,82,0
15348,Operations,region_17,Bachelor's,f,sourcing,1,26,3,2,0,0,59,0
4527,Technology,region_22,Master's & above,m,other,1,48,1,15,0,0,80,0
52957,Technology,region_22,Master's & above,m,other,1,37,4,6,1,0,82,1
16254,Sales & Marketing,region_2,Master's & above,m,other,1,53,3,17,1,0,52,0
69302,R&D,region_15,Master's & above,m,other,2,31,4,3,0,0,85,0
53610,Procurement,region_6,Bachelor's,f,sourcing,3,25,1,2,0,0,72,0
9036,Analytics,region_5,Master's & above,m,other,2,36,3,7,0,0,85,0
28469,Operations,region_16,Master's & above,f,other,1,44,1,14,0,0,62,0
16939,Sales & Marketing,region_17,Bachelor's,m,other,1,31,4,3,0,0,60,1
2954,Procurement,region_2,Bachelor's,f,other,1,27,3,4,0,0,73,0
53244,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,38,1,5,0,0,49,0
60926,Procurement,region_4,Bachelor's,m,other,2,26,3,2,0,0,74,0
48005,Technology,region_2,Bachelor's,m,referred,1,27,3,2,0,0,76,0
20723,Operations,region_4,Master's & above,f,other,1,34,3,5,1,0,61,0
693,Sales & Marketing,region_2,,m,sourcing,1,42,1,4,1,0,49,0
13741,Legal,region_2,Bachelor's,m,sourcing,1,49,5,18,0,0,60,0
52543,Analytics,region_22,Bachelor's,f,other,2,29,3,6,0,0,89,0
8691,Finance,region_25,Bachelor's,m,other,1,32,5,6,1,0,57,1
44105,Sales & Marketing,region_28,,m,other,1,34,5,7,1,0,53,1
7714,Operations,region_4,Bachelor's,m,sourcing,1,45,3,3,0,0,62,0
59937,Finance,region_32,Bachelor's,m,sourcing,1,34,5,6,1,0,56,0
14332,Operations,region_26,Bachelor's,f,other,1,34,3,4,1,0,57,0
3036,Sales & Marketing,region_17,Bachelor's,m,other,1,32,1,6,0,0,50,0
38425,Technology,region_5,Bachelor's,m,sourcing,2,39,3,5,0,0,81,0
50560,Sales & Marketing,region_2,,m,sourcing,2,24,,1,0,0,54,0
64176,Procurement,region_11,Bachelor's,m,sourcing,1,30,3,3,0,0,72,0
19417,Sales & Marketing,region_16,Master's & above,m,sourcing,1,54,4,15,0,0,45,0
40938,Procurement,region_2,Master's & above,f,other,1,54,5,15,1,0,70,0
41901,Technology,region_4,Master's & above,m,sourcing,1,42,4,5,1,0,79,0
50167,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,5,10,0,0,49,0
65579,Procurement,region_7,Bachelor's,f,sourcing,2,29,5,2,1,0,69,0
27678,Procurement,region_13,Bachelor's,f,sourcing,1,34,1,7,1,0,71,0
68354,Operations,region_27,Bachelor's,m,sourcing,1,43,1,6,0,0,57,0
10883,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,27,2,4,0,1,46,0
42205,Sales & Marketing,region_2,,m,other,1,20,5,2,0,0,43,0
52739,HR,region_27,Bachelor's,m,other,1,26,5,2,1,0,54,0
18856,Sales & Marketing,region_7,Master's & above,m,other,2,34,1,2,0,0,48,0
75808,Sales & Marketing,region_2,Bachelor's,f,other,1,32,4,3,1,0,50,0
56545,Finance,region_2,Bachelor's,f,other,1,35,4,8,0,0,55,0
65799,Finance,region_2,Master's & above,f,sourcing,1,38,5,3,1,0,60,0
38353,HR,region_6,Bachelor's,m,sourcing,1,24,,1,0,0,50,0
5399,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,25,2,2,0,0,54,0
45934,HR,region_13,Bachelor's,m,other,1,26,3,2,0,0,45,0
1905,Analytics,region_25,Bachelor's,m,other,3,30,5,7,0,0,85,0
21806,Procurement,region_15,Master's & above,m,sourcing,1,39,2,6,1,0,71,0
66157,Analytics,region_2,Bachelor's,m,other,1,35,3,4,0,0,84,0
6402,Sales & Marketing,region_26,Master's & above,m,other,1,41,5,14,1,0,45,1
24075,Finance,region_2,Below Secondary,f,other,1,25,3,2,1,0,58,0
1420,Analytics,region_22,Bachelor's,f,other,1,26,5,3,0,0,85,0
73993,Analytics,region_22,Bachelor's,m,sourcing,1,39,5,12,0,0,86,0
14514,Sales & Marketing,region_15,Bachelor's,m,other,1,39,3,12,0,0,51,0
